introduce,متعارف کروانا
introduction,تعارف
munda,munda
know me,مجھے جانتے ہو
stranger,اجنبی
know,جانتے ہیں
babies,بچے
kids,بچے
trying,کوشش کر رہا ہے
husband,شوہر
chak le,ہر بار
le,
chak,ہر ایک
pegs,کھمبے
shots,شاٹس
sharaab,مشروبات
facebook,فیس بک
high,اونچا
cholestrol,کولیسٹرول
unhealthy,غیر صحت بخش
healthy,صحت مند
social,سماجی
media,میڈیا
sites,سائٹس
silly,پاگل
reasons,وجوہات
reason,وجہ
slay,قتل
okay,ٹھیک ہے
kay,kay
stylish,سجیلا
lily singh,للی سنگھ
famous,مشہور
popular,مقبول
swagger,swagger
wo,جہاں
kahi,کہیں
heroin,ہیروئن
about,کے بارے میں
chappal,چپل
liked,پسند کیا
sala,ہال
saala,مینجمنٹ لون
naak,ناک
kat,کیٹ
kaat,کٹ
gayi,چلا گیا
yara,زخم
sabash,پرکشش اشیاء
shabash,براوو
kudos,kudos
kudo,ہر جگہ
well done,بہت خوب
congrats,اجتماعی
congratulations,مبارک ہو
two,دو
paglat,ابلنا
paglet,paglet
pagal,کے مطابق
crazy,پاگل
humko hum,ہم نے
sab,یہ سب
pata,صفحہ
everything,سب کچھ
hide,چھپائیں
sher,sher
samne,سامنے
humare,ہمارا
mat,چٹائی
bano,باتھ روم
lion,شیر
annoy,ناراض ہونا
baap,باپ
shut,بند
gajab,حیرت انگیز
guru,گرو
bahi,باہر
zada,بڑھا ہوا
bhaukal,ابرو
jhado,بش
trouble,پریشانی
issue,مسئلہ
act,عمل
pricey,مہنگا
create,بنانا
there,وہاں
bolo,یہ تھا
mard,بیماریوں
steel,سٹیل
haath,ہاتھ
muscle,پٹھوں
body,جسم
yup,ہاں
still,اب بھی
at,پر
puppyface,کتے کا صفحہ
whoa,واہ
acknowledging,تسلیم کرنا
respond,جواب
responding,جواب دینا
luaghs,رفتار
lols,LOL
lolz,lolz
was,تھا
lamo,لامو
smile,مسکراہٹ
ciao,ciao
signing,دستخط کرنا
loud,اونچی آواز میں
yay,ہاں
news,خبریں
yaya,کسی حد تک
sweetheart,پیاری
nope,nope کیا
nooo,nooo
naah,naah
nahi,چاہتے ہیں
noji,نوجی
no ji,نوجی
nana,نانا
daaru,ڈارو
burp,burp
ty,ty
thankies,شکریہ
shukriya,شکریہ
dhanyawaad,شکریہ
dhanyawad,شکریہ
thanka,گولڈ
thanku,اس کی
sorry,معذرت
sorryy,معذرت
solly,تنہا
apologies,معذرت
apology,معافی
apologise,معذرت خواہ
apologize,معذرت خواہ
fine,ٹھیک
sure,یقینی
ilu,خوبصورتی
luv,لیو
love love,پیار پیار
HBD,HBD
bday,سالگرہ
janam,پیدائش
din,سے
wake up,جاگنا
wake,جاگو
subah,صبح
jaag,رش
jao,جاتا ہے
nighty,رات کا
gnite,سڑنا
ho ho ho,میں یہ کروں
waiting for santa,سانتا کے انتظار میں
you've been naughty this year,تم اس سال شرارتی ہو
cheezey,چیزیں
cheezy,cheezy
flirtious,دل پھینک
choddh,چڑھا
jaane,جانتے ہیں
baat,بات
nai,نہیں
sahi,ساحن
kye,kye
totally,مکمل طور پر
worth,قابل
thumbs,انگوٹھوں
kidding,مذاق
tell,بتاؤ
laters,خطوط
fist,مٹھی
eww,ewww
chee,چی
grossed,حاصل
science,سائنس
bitch,کتیا
art,آرٹ
than,مقابلے
tumblr,tumblr
tumbler,گڑبڑ
vessel,برتن
deal,سودا
problem,مسئلہ
khud,خود
se,ہو
dekhle,ٹھیک ہے
shudh,خالص
romeo,رومیو
pujari,پادری
pyaa,محبت
hotness,گرمی
patakha,کریکر
bomb,بم
queen,ملکہ
kudi,پینے
namkeen,نمکین
lag,وقفہ
rahi,رہا ہے
close,بند کریں
mere,محض
paas,قریب
pass,پاس
aao,آاؤ
near,قریب
babe,بیب
daalogey,تھکا ہوا
dala,دیا
flattered,چاپلوسی
goo,goo
hots,hots
kisi,جالی
disco,ڈسکو
jaayein,جاؤ
jayen,جاؤ
pub,پب
likes,پسند کرتا ہے
kaisi,کیسے
jaaneman,jaaneman
janeman,پیاری
jaanam,پیاری
samjha,سمجھا ہوا
tryna,کوشش کرنا
try and,کوشش کریں اور
understanding,افہام و تفہیم
understood,سمجھا
khush,خوش
karde,کارڈ پر
happyman,خوش
sultry,امتیازی سلوک
chalti,موجودہ
come on,چلو بھئی
9,9
bara,صرف
stud,جڑنا
ladayein,لڑو
chichi,باپ
launda,لنڈا
aadmi,آدمی
stuf,ئھ
12,12
dara,دارا
singh,سنگھ
kasam,میں قسم کھاتا ہوں
swore,قسم کھائی
pledge,عہد کرنا
muscles,پٹھوں
pehalwan,پہلوان
bada,اگر ایسا ہے تو
bulky,بھاری
nichod,نچوڑنا
squease,نچوڑ
denge,توازن
tumhe,آپ کو
wring,مروڑ
nikaal,ہٹائیں
juice,رس
mukka,ٹکڑا
tighten,سخت
size,سائز
matters,معاملات
hona,یہاں
flaunt,فلانٹ
arm,بازو
biceps,بائسپس
triceps,ٹرائپس
pehalwaan,پہلوان
pahalwaan,پہلوان
raha,پیسہ
cuming,کمنگ
bas,نیچے
aya,جو کچھ بھی
aaya,آیا
waha,مختلف ہوتا
yaha,یہاں
yahan,یہاں
yahaan,یہاں
hang,پھانسی
wang,کنگ
karte,کارڈ
upside down,الٹا
upside,الٹا
regime,حکومت
abdomin,abdomin
dumbell,ڈمبل
lifting,لفٹنگ
lift,لفٹ
weights,وزن
ways,طریقے
bean,بین
protein,پروٹین
shake,ہلا
flask,فلاسک
fit,فٹ
health,صحت
exercise,ورزش
yoga,یوگا
planks,تختے
thabad,تھابڈ
tabla,ٹیبل
artist,آرٹسٹ
baj,مصیبت
noice,شور
shor,مختصر
kach,قریب
kar,کر
ding,چیز
wedding,شادی
latest,تازہ ترین
noise,شور
saxy,saxy
trumpet,ترہی
baaja,نائیڈو
baja,باجا
shehnai,کلیرینیٹ
benjo,بینجو
key,چابی
jaa,جاؤ
problems,مسائل
piss,پیشاب
piano,پیانو
pungi,بیگ
bajegi,بجے گا
lead,لیڈ
follow,پیروی
sunn,صحت مند
singing,گانا
performing,کارکردگی کا مظاہرہ
aashiqui,محبت
2,2
ashiqui,محبت
bass,باس
pasand,پسند ہے
guitarist,گٹارسٹ
gitar,گٹار
bajata,بجتی ہے
drum,ڈھول
drummer,ڈرمر
drumist,ڈھول
concert,کنسرٹ
jamming,جام
todh,توڑ
breaking,توڑنے
performer,اداکار
fans,پرستار
blowing,اڑانے
blow,اڑا
chumma,چہما
pappi,پادری
puchchi,puchchi
coochie,کوچی
coo,coo
babes,لڑکے
majnu,مجنوں
intezaar,انٹزار
minute,منٹ
paanch,پانچ
intimate,مباشرت
mood,موڈ
romancing,رومانس
weather,موسم
place,جگہ
shona,شونا
babu,بابو
honesy,شہد
hon,وہ
pillow,تکیہ
hug,گلے
arms,بازو
hugz,ہگز
hugzz,ہگز
rush,رش
rushing,جلدی کرنا
already,پہلے سے
bhaag,بانٹیں
bhaago,حصے
bhago,بھاگ جاؤ
traffic,ٹریفک
delhi,دہلی
getting,ہو رہی ہے
deay,deay
smoke,دھواں
smokes,تمباکو نوشی
smkoing,سگریٹ نوشی
fag,فگ
cigarette,سگریٹ
companies,کمپنیاں
pi,pi
phook,جعلی
burned,جل گیا
itna,بہت کچھ
load,بوجھ
workload,کام کا بوجھ
kitna,کتنا
saara,سے Saara
desk,ڈیسک
workstation,ورک سٹیشن
alarm,الارم
clock,گھڑی
brushed,صاف
brush,برش
teeth,دانت
tooth,دانت
toothbrush,دانتوں کا برش
toothpaste,دانتوں کی پیسٹ
paste,پیسٹ
baathroom,باتھ روم
cuppa,cuppa
mode,وضع
peetey,پیٹی
chalna,چلنا
chair,کرسی
workdesk,workdesk
table,ٹیبل
jam,جام
giril,داخل ہوئے
Zinedine Zidane,زینڈین زیدان
foor,کھانا
kick,لات
everybody,ہر ایک
footballer,فٹ بالر
Zizou,زیزو
Real Madrid,ریال میڈرڈ
ground,زمین
wayne rooney,وین روانی
rooney,رومنی
taal,زبان
ronaldo,رونالڈو
devils,شیطان
goalkeeper,گول کیپر
david,ڈیوڈ
gea,gea
david de gea,ڈیوڈ ڈی جیو
dive,ڈوبکی
messi,میسی
around,آس پاس
lionel,شیرل
fc barcelona,ایف سی بارسلونا
barcelona,بارسلونا
Argentine,ارجنٹائن
argentina,ارجنٹینا
england,انگلینڈ
grond,گراؤنڈ
world cup,ورلڈ کپ
pele,جلد
maradona,ماراڈونا
reds,سرخ
cheerings,خوشی
glory,عظمت
wayne,وین
manu,منو
man utd,انسان
united,متحد
manchester,مانچسٹر
david beckham,ڈیوڈ بیکہم
beckham,بیکہم
alone,تنہا
Mesut ozil,میسوت اوزیل
mexut,mexut
ozil,اوزیل
vc,آپ
udaoo,اڑنا
notes,نوٹ
ceo,سی ای او
apna,ہمارا
karna hai,کرنا ہے
computer,کمپیوٹر
ishtart,istt
pulling,کھینچنا
trigger,ٹرگر
pushing,دھکا
push,دھکا
pull,ھیںچو
liver,جگر
chashma,شیشے
chashmish,چشمہ
bol,ایسا لگ رہا تھا
locker,لاکر
safe,محفوظ
interns,انٹرنز
lao,ٹی بی
internship,انٹرنشپ
internships,انٹرن شپ
assisting,مدد کرنا
assist,مدد کریں
chaiye,اصلی
wanting,چاہتے ہیں
coder,کوڈر
error,غلطی
geek,geek
nerd,بیوقوف
bijness,کاروبار
binnes,اندر
laptop,لیپ ٹاپ
business idea,کاروباری خیال
asli,مستند
onterpronor,onterpronor
owner,مالک
calls,کالیں
multi,کثیر
tasking,ٹاسک
multi tasker,ملٹی بیگ
pen,قلم
cups,کپ
game of thrones,تخت کے کھیل
throne,تخت
scarf,سکارف
shawl,شال
comfortable,آرام دہ
special,خصوصی
coffee beans,کافی پھلیاں
beans,پھلیاں
lovers,محبت کرنے والوں
season,موسم
khana,کھانا
weddings,شادیوں
tub,ٹب
long,لمبا
bath bath,غسل غسل
nahana,سوچنا
Jacuzzi,جکوزی
peanuts,مونگ پھلی
popcorns,پاپکارن
heaven,جنت
sweaters,سویٹر
jackets,جیکٹس
warmers,گرم
wamr,اس نے حکم دیا
clothing,لباس
cuddle,گدلا
dolls,گڑیا
winter shopping,موسم سرما کی خریداری
packet,پیکٹ
blanket,کمبل
blanks,خالی جگہیں
bedtime,سونے کا وقت
peecha,پیچھا
following,درج ذیل
world,دنیا
duniya,دنیا
ladh,کہا گیا تھا
jaaunga,جائیں گے
obssessive,جنونی
possessive,قبضہ
laila,لیلیٰ
chillaunga,یخ بستہ نوجوان
faad,پھاڑنا
tearing,پھاڑنا
manboy,manboy
raveena,روینہ
tandon,حوض
haaye,جڑیں
karant,موجودہ
current,موجودہ
marti,مارٹی
on the floor,فرش پر
fall,گر
fell,گر گیا
ladaye,لڑائی
mujhse,مجھ سے
fraanship,فرانشپ
karge,کرکرا
propose,تجویز کریں
proposing,تجویز کرنا
palat,محل
idhar,یہاں
varun dhawan,ورون دھون
deewana,پاگل
gaana,گانا
bajadu,بجادو
gaaana,جاؤ
chalogi,کیا آپ چلیں گے؟
chalegi,چلائیں گے
date,تاریخ
date night,تاریخ رات
tumko,آپ کو
naa,نہیں
bhool,غلطی
payenge,مل جائے گا
sword,تلوار
samurai,سامراا
lunga,طویل
gangs of wasseypur,واسی پور کے گروہ
height kam,اونچائی کام
jyada,مزید
balwant,بلونت
rai,رائی
defense,دفاع
mujhe,میں
dila,dila
lagta'hai,لگتا ہے
tujhe,آپ کو
value,قدر
ct,سی ٹی
attacking,حملہ کرنا
aati,آؤ
khandala,کھنڈالہ
smiling,مسکراتے ہوئے
propoing,پروپوزنگ
offer,پیش کش
offering,کی پیش کش
humse,ہم سے
dushmani,دشمن
khatra,خطرہ
enemy,دشمن
enemies,دشمنوں
danger,خطرہ
warning,انتباہ
dangerous,خطرناک
warn,انتباہ
atta,عطا
maajhi,ماجھی
satakli,شٹل
ajay,اجے
devgan,ڈیگن
singham,سنگھم
ghuma,مروڑنا
ne,مت کرو
garba,گربا
gujju,گوزو
gujarati,گجراتی
chaapli,چاپلوسی
chaniya,چنیہ
choli,چلو
lehenga,لہینگہ
dod,ڈوڈ
dayi,فریش مین
gujarat,گجرات
bes,بس
beth,beth
shut up,بکواس بند کرو
now,ابھی
guju,سابق رہائش گاہ
shri,شری
gujurati,گجراتی
dancer,رقاصہ
baka,شاید
I love you,میں تم سے پیار کرتا ہوں
hu,وہ ہے
tane,اناج
karu,روشنی
chu,چو
giving,دینا
aavjo,چلو
ok bye,ٹھیک ہے الوداع
thi,امتحان
woh,واہ
issues,مسائل
nakhre,غص .ہ
insecure,غیر محفوظ
moti,مشغول
girlfrend,گرل فرینڈز
tha,کریں گے
doubt,شک
unavailable,دستیاب نہیں
reachable,قابل رسائ
diet,غذا
apple,سیب
dieting,پرہیز
thin,پتلی
slim,پتلا
workig out,حل کرنا
dresses,کپڑے
dresss,کپڑے
pehnu,pehnu
suggest,تجویز کریں
sunglasses,دھوپ
heartache,دل کا درد
heartbreak,دل کی دھڑکن
toota,پیدا کرنے کے لئے
tears,آنسو
aasu,ساسو
space,جگہ
crossed feet,کراس پاؤں
Naam,نام
Jalebi,جلیبی
sweetshop,مٹھائی کی دکان
gol,مقصد
seedhi,سیڑھی
icecream,آئس کریم
strawberry,اسٹرابیری
flavours,ذائقے
sundae,سنڈے
choco,choco
chocolate,چاکلیٹ
butterscotch,butterscotch
mango,آم
softy,نرمی
garam,نمک
pyaali,کپ
pyali,کپ
tapri,ٹیپری
stall,اسٹال
salman,سلام
kadak,کڑک
bhunta,بنا ہوا
corns,مکئی
corn,مکئی
cob,گلہ
bhutta,بھوٹا
baarsh,بارش
item,آئٹم
wala,کچھ نہیں
seller,بیچنے والے
selling,فروخت
sell,فروخت
vada,دیکھیں
paz,پاز
relish,ذائقہ
kind,قسم
triangle,مثلث
samosa,سموسہ
evening,شام
chutney,چٹنی
sauce,چٹنی
plate,پلیٹ
paranthas,پیرانتھاس
aloo,الو
gobhi,گوبھی
paneer,پنیر
mix,مکس
mooli,moles
potato,آلو
cauliflower,گوبھی
cheeze,پنیر
achaar,برتاؤ
pickle,اچار
server,سرور
hiaya,لاگت
gappe,چیٹ باکس
spicy,مسالیدار
yummy,سوادج
yum,یم
chaat,چیٹ
chaat wala,بات چیت کریں اور نہیں
ek plate,ایک پلیٹ
dosa,گناہ
masala,مسالہ
psicy,psicy
sambhar,ذخیرہ
coconut,ناریل
madras,مدراس
cafe,کیفے
folk,لوک
spoon,چمچ
lassi,لسی
jaisi,جیسا کہ
apun,اپن
ishtyle,ishtyle
gangster,گینگسٹر
fashion,فیشن
manner,انداز
thakela,تھکے ہوئے
thakele,تھکے ہوئے
loser,ہارا ہوا
uninteresting,لاغرض
lousy,lousy
macho,macho
tapori,ٹیپوری
broad,وسیع
aja,صرف
abhi,اب
slap,تپپڑ
chamaat,تل
du,سے
showing,دکھا رہا ہے
to slap,تھپڑ مارنا
thappad,تھپڑ مارنا
try,کوشش کریں
shanpatti,چمپچے
shaanpatti,سانپ کاٹنے والا
jarela,جریلا
shahrukh,شاہ رخ
khopche,گولی
lu,روڈ
knife,چاقو
loafer,لوفر
mumbaiker,ممبئی
mumbai,ممبئی
corner,کونے
locha,لوکا
gadbad,گڑبڑ
waat,کیا
hoyla,آج
rehen,ٹھہرو
destined,مقدر
lawn,لان
mate,ساتھی
destiny,تقدیر
ending,ختم ہونے والا
winking,آنکھیں
cry,رونا
together,ایک ساتھ
lonely,تنہا
having,ہونے
ever,کبھی
stomach,پیٹ
rofl,rofl
delicious,مزیدار
meal,کھانا
spent,خرچ کیا
same,اسی
passion,جذبہ
common,عام
sold,فروخت
fix,ٹھیک کریں
amchi,میں چلتا ہوں
torch,مشعل
mashaal,مشال
jeetesh sharma,جیتیش شرما
swing,سوئنگ
bumrahaang,bumrahaang
jaspreet bumrah,جسپریت بمراہ
bumrah,بومرہ
paltan,پلٹن
lendl simmons,lendl سیمنز
lendl,lendl
simmons,سیمنس
group hug,گروپ گلے
nitish rana,نتیش رانا
rana,رانا
hitman,ہٹ مین
rohit,روہٹ
gods,خداؤں
own,اپنا
bhajji,بھجی
firki,گھماؤ
spinner,اسپنر
aicha,عائشہ
gho,ڈی
vaat,وعدے
lagli,لگلی
lag gayi,منگنی ہوگئی
bolt,بولٹ
wicket,وکٹ
tim southee,ٹم سو سے
mall,مال
chopping,کاٹنا
bought,خریدا
bakwas,کوڑے دان
rubbish,کوڑے دان
electricity,بجلی
andhera,گہرا
shanti,شانتی
shaanti,امن
matka,ماں
won,جیت لیا
jeet,فتح
gaye,چلا گیا
batao,بتاؤ
banda,بینڈ
mast,مستول
dungi,داریوں
shoot,گولی مارو
shooting,شوٹنگ
pistol,پستول
sudhrega,بہتری آئے گی
indian man,ہندوستانی آدمی
naari,بروک
aurat,جینٹلیا
sev,sev
parmal,پیرل
muh,muh
bhiya,کے ذریعے
pani puri,واٹر پوری
ram,مینڈھا
bachche,بچے
bache,بائیں
padegi,گر جائے گا
jootey,جوتیاں
padenge,پڑے گا
beating,مارنا
slippers,چپل
jhoota,جھوٹا
lie,جھوٹ بولنا
cha,نہیں
awesome,خوفناک
were,تھے
babaji,بابا جی
thullu,تھلو
mandir,مینڈیر
danda,بولڈ
khayega,کھائیں گے
ayega,آئیں گے
majaa,Maja میں
chill pill,ٹھنڈی گولی
rakh,رکھیں
muffler,مفلر
khilo,بلوم
canteen,کینٹین
bore,بور
banaya,بنا ہوا
kajal,کاجل
faila,فائل
smudge,دھواں مارنا
conscious,ہوش میں
looks,دیکھنا
marungi,ماروگی
studies,مطالعہ
loads,بوجھ
assignment,تفویض
papers,کاغذات
maah,مہینہ
rules,قواعد
binoculars,دوربین
checking out,باہر کی جانچ پڑتال
pehna,پہنا ہوا
achchi,بچی
achi,اچھا
doll,گڑیا
harley quinn,ہارلی کوئن
suicide squad,خودکش دستہ
hammer,ہتھوڑا
dollface,ڈولفیس
skeletor,کنکال
Power Sword,بجلی کی تلوار
he man,وہ آدمی
Him,اسے
mercy,رحمت
catwoman,کیٹ عورت
suicide,خودکشی
squad,اسکواڈ
coyote,coyote
roadrunner,روڈ رنر
wolf,بھیڑیا
Gangreen Gang,گینگرین گینگ
villains,ھلنایک
hehehe,hehehe
pease,پیج
afford,برداشت کرنا
frowning,frowning
bunk,ٹکڑا
lecture,لیکچر
skip,چھوڑ دو
easy,آسان
school bag,اسکول کا بستہ
drop,ڈراپ
class test,کلاس ٹیسٹ
disappointed,مایوس
nap,جھپکی
jana,جنا
assignments,اسائنمنٹس
chopra,چوپڑا
mona,مونا
sona,سروں
mona darling,مونا پیاری
ajit,اجیت
robert,رابرٹ
briefcase,بریف کیس
khulla,کھولو
bulla,گولی
Danny Denzongpa,ڈینی ڈینزونگپا
danny,ڈینی
maut,موت
death,موت
threat,خطرہ
shakti,طاقت
kapoor,کپور
bachayega,بچائے گا
teja,ٹائل
andaaz,اندازہ لگانا
mark,نشان
kidhar,جہاں
gulshan grover,گلشن گرو
amjad khan,خان کی عما
dar,لیکن
samjho,اسے سمجھو
mar,مار
mogambo,موگامبو
mr,مسٹر
mister,مسٹر
amrish puri,امریش پوری
dhak,وہ
gogo,گوگو
go go,جاؤ جاؤ
andaz,andaz
crime,جرم
baarish,بیریش
raindance,بارش
biker,biker
2017,2017
new year,نیا سال
no plans,کوئی منصوبہ نہیں
to do,ایسا کرنے کے لئے
year,سال
ahead,آگے
nye,نیا
new,نئی
nye wishes,دوسری خواہشات
new year wishes,نئے سال کی خواہشات
happy new year,نیا سال مبارک ہو
resolution,قرارداد
resolutions,قراردادیں
welcoming,استقبال
bitching,کتیا
whinning,رونا
burai,برائی
organise,منظم
organize,منظم
wardrobe,الماری
room,کمرہ
join,شامل ہوں
next,اگلے
pose,لاحق
asan,آسان
asana,آسن
yoga pants,یوگا پتلون
patli,پتلا
hongi,ہو گا
become,بن
weighing,وزن
scale,پیمانہ
wazan,وازان
wajan,کڑاہی
vajan,مجھے ضرورت ہے
credit,کریڈٹ
chuka,چینی
hanger,ہینگر
wakeup,جاگ اٹھنا
early,جلدی
suraj,سورج
uthunga,اٹھے گا
walon,ایک
walo,واہ
parent,والدین
calling,کال کرنا
mota,جب
fatso,fatso
motapa,موٹاپا
ghata,مائنس
chod,چل رہا ہے
chodd,چھوڑ دو
khaunga,کھائیں گے
choices,انتخاب
vegies,ویجیز
vegetables,سبزیاں
burger,برگر
weighing scale,وزن کا پیمانہ
machine,آلہ
watch,گھڑی
ghataunga,کم ہوجائے گا
karunga,کریں گے
haanikarak,نقصان دہ
workingout,حل کرنا
sweating,پسینہ آ رہا ہے
coach,کوچ
slapping,تھپڑ مارنا
chaar,چار
dangal hoga,فساد ہو گا
pehalwani,پہلوانی
revolt,بغاوت
punching,چھدرن
misaale,مثال کے طور پر
example,مثال
motivate,حوصلہ افزائی
chora,رونا
chori,چائورو
aamir,عامر
khan,خان
too,بھی
khus,خس
khuss,خس
zyada,مزید
choriyon,چور
charm,توجہ
shabaash,کوڑا
saabaas,چڑھاو
sabaas,ہمیشہ کی طرح
sabas,سباس
praising,تعریف کرنا
choriyaa,چوریہ
choron,چور
sakshi tanwar,ساکشی تنور
wrestling,کشتی
dhaakad,غیظ و غضب
geeta phogat,گیتا فوگت
hilary clinton,ہلیری کلنٹن
whiskey bottle,وہسکی کی بوتل
miss call,مس کال
missed call,مسڈ کال
bouquet,گلدستہ
mobile,موبائل
love letter,محبت کا خط
single,سنگل
chala,آسان
hawa,ہوا
eudaya,eudaya
marathi,مراٹھی
aii,aii
gahh,گیہ
payjama,پاجامہ
mandali,حلقہ
gilr,گلر
mi,میرا
maratha,مارٹھا
lai,لائ
bhari,بھرا ہوا
kasa,کیس
aahes,aahes
mitra,میترا
maharashtra,مہاراشٹر
pareshaan,ضروریات تربیت
mana,جہاں
permission,اجازت
bey,bey
lot,بہت
loaded,بھری ہوئی
battery,بیٹری
halat,مچھلی
tabiyat,صحت
musaddi,گروبی
musaddi lal,مسددی لال
compaining,compaining
complain,شکایت
illegal,غیر قانونی
legal,قانونی
kardo,تلوار
file,فائل
rocket,راکٹ
missle,میزائل
top,سب سے اوپر
toop,ٹاپ
shukla,شکلا
shukla ji,مسٹر شکلا
akhri,پڑھیں
form,فارم
office office,آفس آفس
filling,بھرنا
yahi toh,یہ ہے
knitting,بنائی
sewing,سلائی
wool,اون
mehengai,افراط زر
baatein,چیزیں
clerk,کلرک
upar,اوپر
order,ترتیب
sabko,سب کے لئے
blackmail,بلیک میل
teach,سکھائیں
sikha,سیکھا
jaanti,جانتے ہیں
kahenge,کہے گا
dimaag,دماغ
bech,Bech نے
booy,بوئ
dhyaan,دھیان
zoned,زونڈ
shutup,شٹ اپ
bolne,بیمار
laga,حاصل کرو
zubaan,جوبن
something,کچھ
naach,رقص
aangan,صحن
teda,اس وجہ سے
eent,ایک
jawab,جواب
patthar,پتھر
jiski,کس کی؟
laathi,لاٹھی
uski,اس کا
bhains,بھینس
buffalo,بھینس
bael,پیٹی
kauva,کوا
dorry,ڈیری
saying,کہہ رہا ہے
kaise,کیسے
samjahu,گروپ
broken,ٹوٹاھوا
love you,تم سے محبت ہے
huva,ڈاکو
wada,واڈا
pill,گولی
skeleton,ڈھانچہ
kaale,وقت کے ساتھ
kurte,کراٹے
waali,پاگل
eve teasing,حوا چھیڑنا
bra,چولی
left,بائیں
f you,F آپ
fuck you,آپ کو بھاڑ میں جاؤ
smoking,سگریٹ نوشی
twenty,بیس
somethings,کچھ
chiling,حکم
drying,خشک کرنا
nails,ناخن
vanity,باطل
adult,بالغ
grownup,بالغ
bajate,ٹکٹنگ
raho,ٹھہرو
toofani,طوفانی
dew,اوس
mountain dew,ماؤنٹین ڈیو
jhingalala,جِنگالالا
tata sky,ٹاٹا آسمان
karlo,ایسا لگتا تھا
mutthi,مٹھی
globe,دنیا
maggi,میگی
ketchup,کیچپ
tomato,ٹماٹر
confusion,الجھن
cookie,کوکی
jee,جی
lalchay,فتنہ
Alpenliebe,الپائن پیار
daag,داغ
achche,یقینا
acche,اچھا ہے
dirt,گندگی
dust,دھول
toing,toing
thumbs up,بہت خوب
taste the thunder,گرج کا مزہ چکھو
boondon,قطرے
ujala,ujala
ritesh deshmukh,رتیش دیشمکھ
killer,قاتل
murder,قتل
psycho,سائکو
once,ایک بار
sultan,سلطان
mirza,مرزہ
accha,اچھا ہے
patekar,پاٹیکر
salmaan,سامن
maine pyaar kiya,مجھے پیار تھا
thankyou,تھینکیو
mr india,مسٹر انڈیا
akshay,اکشے
kumar,کمار
king,بادشاہ
sardar,سردار
tension,تناؤ
lene,وہ کہتے ہیں
munna,پہلے
munna bhai,منnaا بھائی
mbbs,ایم بی بی ایس
wanted,چاہتا تھا
commitment,عزم
srk,شاہ رخ خان
dilwale,dilwale
dulhaniya,دلہن
jaaenge,جانگے
ddlj,DDLJ
dc comics,ڈی سی مزاحیہ
Superman,سپرمین
batman,بیٹ مین
wonder woman,حیرت والی عورت
bleed,خون بہنا
iron man,فولادی ادمی
ironman,فولادی ادمی
shawarma,شاورما
suit up,سوٹ کریں
amercia,امرسیا
black widow,امریکی مکڑی بلیک وڈو
puchha,پوچھا
whoaskedyou,whoaskedyou
dumb,گونگا
brains,دماغ
lackofbrains,کمی
disapproval,نامنظور
whatdoyouwanttosay,آپ کہنا کیا چاہتے ہو
explain,وضاحت
explainyourself,وضاحت
kehnakyachahteho,Kehnakyachtehteho
getlost,دفعہ ہو جاو
bhag,حصہ
buzzoff,buzzoff
classbunk,کلاس بینک
dayoff,ڈے اوف
don'tbuttin,ڈنبٹن
interrupt,رکاوٹ
bichmeinmatbol,bichmeinmatbol
growup,بڑے ہوجاؤ
youarestillakid,youarestillakid
talktomyhand,ٹالکٹومیہند
homescience,ہوم سائنس
housekeeping,ہاؤسکیپنگ
kapilsharma,Kapilaksarama
getreadyquick,getreadyquick
maggigetsreadyquicker,میگگیٹسڈیئروکیکر
maang,مطالبہ
marriage,شادی
demands,مطالبات
shoppingcart,خریداری کی ٹوکری
beforeandaftermarriage,قبل از شادی
jaanmatjao,پیدا ہو
jaanmatkhao,مار ڈالو
idiots,بیوقوف
kingofidiots,kingofidiots
normal,عام
psychohusband,سائکو ہس بینڈ
happywomanisamyth,مبارک ہو
adrak,ادرک
tanuwedsmanu2,tanuwedsmanu2
unevengrowth,بے نقاب
growth,نمو
wifi,وائی ​​فائی
wifilove,wifilove
lovewithoutlimits,lovewithoutlimits
limitlesslove,لامحدود
c'estlavie,یہ islavie
it'slife,یہ زندگی ہے
adversesituation,اشتہارات
everymomentmatters,Everymomentmatters
eachmoment,ہر ایک
yolo,یولو
fightolive,لڑائی
live,زندہ رہنا
outdreamyourself,خود کو آگے بڑھاؤ
dream,خواب
dreambig,ڈریم بیگ
ambition,خواہش
ambitious,بلند نظر
sayyes,سیوئیز
sayyestonewadventures,کا کہنا ہے کہ
newadventures,newadventures
adventures,مہم جوئی
adventure,مہم جوئی
wordhard,ورڈ ہارڈ
workhardinsilence,workhardinsilence
hardwork,مشکل کام
goodthings,Gudamtings
patience,صبر
bebold,bebold
beyou,beyou
beboldbeyou,beboldbeyou
selflove,خود محبت
confidentinyourskin,اعتماد
edit,ترمیم
editlifefrequently,ترمیمی زندگی
editlife,ایڈیٹ لائف
dynamic,متحرک
baapkosikhayega,باپکوسھیگا
ranveer,رنویر
ranveersingh,رنویرسنگھ
don'tteachme,notteachme
preach,تبلیغ
goodshitbruh,goodshitbruh
nicework,اچھا کام
keepitup,رکھنا
overconfidence,زیادہ اعتماد
whatdoyouthinkofyourself,ٹویٹ ایمبیڈ کریں
preity,ترجیح
preityzinta,preityzinta
overestimation,زیادتی
don'toverestimateyourself,dooverestimateyourself
don'tirritateme,مجھے پریشان نہ کرو
dimagkadahi,dimagkadahi
